system:index,EVI,NDVI,name,.geo
2005_12_19_00000000000000000003,712,1844,LJQ1,"{""type"":""Point"",""coordinates"":[-3.462710463952343,36.95780541454274]}"
2005_12_19_00000000000000000004,884,2135,LJQ2,"{""type"":""Point"",""coordinates"":[-3.4645297771821486,36.9562090563656]}"
2005_12_19_00000000000000000005,923,1702,LJQ3,"{""type"":""Point"",""coordinates"":[-3.468351226784952,36.95300742180923]}"
2006_01_01_00000000000000000000,1385,2779,LJN1,"{""type"":""Point"",""coordinates"":[-3.4623715722722817,36.96799000134881]}"
2006_01_01_00000000000000000001,1385,2779,LJN2,"{""type"":""Point"",""coordinates"":[-3.4618008073374402,36.9686811620121]}"
2006_01_01_00000000000000000002,1985,3706,LJN3,"{""type"":""Point"",""coordinates"":[-3.4608421006109498,36.97031765209871]}"
2006_01_01_00000000000000000003,712,1844,LJQ1,"{""type"":""Point"",""coordinates"":[-3.462710463952343,36.95780541454274]}"
2006_01_01_00000000000000000004,884,2135,LJQ2,"{""type"":""Point"",""coordinates"":[-3.4645297771821486,36.9562090563656]}"
2006_01_01_00000000000000000005,923,1702,LJQ3,"{""type"":""Point"",""coordinates"":[-3.468351226784952,36.95300742180923]}"
2006_01_17_00000000000000000000,1084,1440,LJN1,"{""type"":""Point"",""coordinates"":[-3.4623715722722817,36.96799000134881]}"
2006_01_17_00000000000000000001,1084,1440,LJN2,"{""type"":""Point"",""coordinates"":[-3.4618008073374402,36.9686811620121]}"
2006_01_17_00000000000000000002,1639,2081,LJN3,"{""type"":""Point"",""coordinates"":[-3.4608421006109498,36.97031765209871]}"
2006_01_17_00000000000000000003,331,540,LJQ1,"{""type"":""Point"",""coordinates"":[-3.462710463952343,36.95780541454274]}"
2006_01_17_00000000000000000004,771,1439,LJQ2,"{""type"":""Point"",""coordinates"":[-3.4645297771821486,36.9562090563656]}"
2006_01_17_00000000000000000005,1837,4014,LJQ3,"{""type"":""Point"",""coordinates"":[-3.468351226784952,36.95300742180923]}"
2006_02_02_00000000000000000000,833,766,LJN1,"{""type"":""Point"",""coordinates"":[-3.4623715722722817,36.96799000134881]}"
2006_02_02_00000000000000000001,833,766,LJN2,"{""type"":""Point"",""coordinates"":[-3.4618008073374402,36.9686811620121]}"
2006_02_02_00000000000000000002,867,641,LJN3,"{""type"":""Point"",""coordinates"":[-3.4608421006109498,36.97031765209871]}"
2006_02_02_00000000000000000003,1101,3124,LJQ1,"{""type"":""Point"",""coordinates"":[-3.462710463952343,36.95780541454274]}"
2006_02_02_00000000000000000004,1283,3183,LJQ2,"{""type"":""Point"",""coordinates"":[-3.4645297771821486,36.9562090563656]}"
2006_02_02_00000000000000000005,1381,2840,LJQ3,"{""type"":""Point"",""coordinates"":[-3.468351226784952,36.95300742180923]}"
2006_02_18_00000000000000000000,1445,1950,LJN1,"{""type"":""Point"",""coordinates"":[-3.4623715722722817,36.96799000134881]}"
2006_02_18_00000000000000000001,1445,1950,LJN2,"{""type"":""Point"",""coordinates"":[-3.4618008073374402,36.9686811620121]}"
2006_02_18_00000000000000000002,1863,2212,LJN3,"{""type"":""Point"",""coordinates"":[-3.4608421006109498,36.97031765209871]}"
2006_02_18_00000000000000000003,1423,5677,LJQ1,"{""type"":""Point"",""coordinates"":[-3.462710463952343,36.95780541454274]}"
2006_02_18_00000000000000000004,914,2474,LJQ2,"{""type"":""Point"",""coordinates"":[-3.4645297771821486,36.9562090563656]}"
2006_02_18_00000000000000000005,696,1363,LJQ3,"{""type"":""Point"",""coordinates"":[-3.468351226784952,36.95300742180923]}"
2006_03_06_00000000000000000000,1273,3077,LJN1,"{""type"":""Point"",""coordinates"":[-3.4623715722722817,36.96799000134881]}"
2006_03_06_00000000000000000001,1273,3077,LJN2,"{""type"":""Point"",""coordinates"":[-3.4618008073374402,36.9686811620121]}"
2006_03_06_00000000000000000002,1904,3937,LJN3,"{""type"":""Point"",""coordinates"":[-3.4608421006109498,36.97031765209871]}"
2006_03_06_00000000000000000003,882,2225,LJQ1,"{""type"":""Point"",""coordinates"":[-3.462710463952343,36.95780541454274]}"
2006_03_06_00000000000000000004,1334,2993,LJQ2,"{""type"":""Point"",""coordinates"":[-3.4645297771821486,36.9562090563656]}"
2006_03_06_00000000000000000005,1125,2447,LJQ3,"{""type"":""Point"",""coordinates"":[-3.468351226784952,36.95300742180923]}"
2006_03_22_00000000000000000000,2081,4178,LJN1,"{""type"":""Point"",""coordinates"":[-3.4623715722722817,36.96799000134881]}"
2006_03_22_00000000000000000001,2081,4178,LJN2,"{""type"":""Point"",""coordinates"":[-3.4618008073374402,36.9686811620121]}"
2006_03_22_00000000000000000002,1549,3504,LJN3,"{""type"":""Point"",""coordinates"":[-3.4608421006109498,36.97031765209871]}"
2006_03_22_00000000000000000003,1034,2457,LJQ1,"{""type"":""Point"",""coordinates"":[-3.462710463952343,36.95780541454274]}"
2006_03_22_00000000000000000004,1803,3803,LJQ2,"{""type"":""Point"",""coordinates"":[-3.4645297771821486,36.9562090563656]}"
2006_03_22_00000000000000000005,1589,3303,LJQ3,"{""type"":""Point"",""coordinates"":[-3.468351226784952,36.95300742180923]}"
2006_04_07_00000000000000000000,1414,3083,LJN1,"{""type"":""Point"",""coordinates"":[-3.4623715722722817,36.96799000134881]}"
2006_04_07_00000000000000000001,1414,3083,LJN2,"{""type"":""Point"",""coordinates"":[-3.4618008073374402,36.9686811620121]}"
2006_04_07_00000000000000000002,1916,3963,LJN3,"{""type"":""Point"",""coordinates"":[-3.4608421006109498,36.97031765209871]}"
2006_04_07_00000000000000000003,1347,3265,LJQ1,"{""type"":""Point"",""coordinates"":[-3.462710463952343,36.95780541454274]}"
2006_04_07_00000000000000000004,1492,3483,LJQ2,"{""type"":""Point"",""coordinates"":[-3.4645297771821486,36.9562090563656]}"
2006_04_07_00000000000000000005,1903,3750,LJQ3,"{""type"":""Point"",""coordinates"":[-3.468351226784952,36.95300742180923]}"
2006_04_23_00000000000000000000,3170,5647,LJN1,"{""type"":""Point"",""coordinates"":[-3.4623715722722817,36.96799000134881]}"
2006_04_23_00000000000000000001,3170,5647,LJN2,"{""type"":""Point"",""coordinates"":[-3.4618008073374402,36.9686811620121]}"
2006_04_23_00000000000000000002,2262,4635,LJN3,"{""type"":""Point"",""coordinates"":[-3.4608421006109498,36.97031765209871]}"
2006_04_23_00000000000000000003,1880,4653,LJQ1,"{""type"":""Point"",""coordinates"":[-3.462710463952343,36.95780541454274]}"
2006_04_23_00000000000000000004,2876,5969,LJQ2,"{""type"":""Point"",""coordinates"":[-3.4645297771821486,36.9562090563656]}"
2006_04_23_00000000000000000005,2471,4867,LJQ3,"{""type"":""Point"",""coordinates"":[-3.468351226784952,36.95300742180923]}"
2006_05_09_00000000000000000000,2198,4298,LJN1,"{""type"":""Point"",""coordinates"":[-3.4623715722722817,36.96799000134881]}"
2006_05_09_00000000000000000001,2198,4298,LJN2,"{""type"":""Point"",""coordinates"":[-3.4618008073374402,36.9686811620121]}"
2006_05_09_00000000000000000002,2348,4519,LJN3,"{""type"":""Point"",""coordinates"":[-3.4608421006109498,36.97031765209871]}"
2006_05_09_00000000000000000003,2734,4719,LJQ1,"{""type"":""Point"",""coordinates"":[-3.462710463952343,36.95780541454274]}"
2006_05_09_00000000000000000004,3645,5598,LJQ2,"{""type"":""Point"",""coordinates"":[-3.4645297771821486,36.9562090563656]}"
2006_05_09_00000000000000000005,3234,5469,LJQ3,"{""type"":""Point"",""coordinates"":[-3.468351226784952,36.95300742180923]}"
2006_05_25_00000000000000000000,2395,3824,LJN1,"{""type"":""Point"",""coordinates"":[-3.4623715722722817,36.96799000134881]}"
2006_05_25_00000000000000000001,2395,3824,LJN2,"{""type"":""Point"",""coordinates"":[-3.4618008073374402,36.9686811620121]}"
2006_05_25_00000000000000000002,2619,4086,LJN3,"{""type"":""Point"",""coordinates"":[-3.4608421006109498,36.97031765209871]}"
2006_05_25_00000000000000000003,2460,4213,LJQ1,"{""type"":""Point"",""coordinates"":[-3.462710463952343,36.95780541454274]}"
2006_05_25_00000000000000000004,2810,4548,LJQ2,"{""type"":""Point"",""coordinates"":[-3.4645297771821486,36.9562090563656]}"
2006_05_25_00000000000000000005,2379,3642,LJQ3,"{""type"":""Point"",""coordinates"":[-3.468351226784952,36.95300742180923]}"
2006_06_10_00000000000000000000,1818,3088,LJN1,"{""type"":""Point"",""coordinates"":[-3.4623715722722817,36.96799000134881]}"
2006_06_10_00000000000000000001,1818,3088,LJN2,"{""type"":""Point"",""coordinates"":[-3.4618008073374402,36.9686811620121]}"
2006_06_10_00000000000000000002,2956,4512,LJN3,"{""type"":""Point"",""coordinates"":[-3.4608421006109498,36.97031765209871]}"
2006_06_10_00000000000000000003,2042,3697,LJQ1,"{""type"":""Point"",""coordinates"":[-3.462710463952343,36.95780541454274]}"
2006_06_10_00000000000000000004,2269,3927,LJQ2,"{""type"":""Point"",""coordinates"":[-3.4645297771821486,36.9562090563656]}"
2006_06_10_00000000000000000005,1942,3222,LJQ3,"{""type"":""Point"",""coordinates"":[-3.468351226784952,36.95300742180923]}"
2006_06_26_00000000000000000000,1898,3226,LJN1,"{""type"":""Point"",""coordinates"":[-3.4623715722722817,36.96799000134881]}"
2006_06_26_00000000000000000001,1898,3226,LJN2,"{""type"":""Point"",""coordinates"":[-3.4618008073374402,36.9686811620121]}"
2006_06_26_00000000000000000002,2147,3761,LJN3,"{""type"":""Point"",""coordinates"":[-3.4608421006109498,36.97031765209871]}"
2006_06_26_00000000000000000003,1662,3114,LJQ1,"{""type"":""Point"",""coordinates"":[-3.462710463952343,36.95780541454274]}"
2006_06_26_00000000000000000004,1702,3129,LJQ2,"{""type"":""Point"",""coordinates"":[-3.4645297771821486,36.9562090563656]}"
2006_06_26_00000000000000000005,1589,2848,LJQ3,"{""type"":""Point"",""coordinates"":[-3.468351226784952,36.95300742180923]}"
2006_07_12_00000000000000000000,1630,2813,LJN1,"{""type"":""Point"",""coordinates"":[-3.4623715722722817,36.96799000134881]}"
