date,prec,tmin,tmax,tmed
2012-09-12,0,13.02,25.23,19.532083333333333
2012-09-13,0,11.02,23.43,17.82229166666667
2012-09-14,0,10,20.82,15.339305555555555
2012-09-15,0,12.44,23.03,17.398125
2012-09-16,0,12.61,25.77,19.05923611111111
2012-09-17,0,13.59,27.16,21.454305555555557
2012-09-18,0,16.53,25.13,20.969722222222224
2012-09-19,0,10.78,24.52,17.047013888888888
2012-09-20,0,10.95,22.72,16.53465277777778
2012-09-21,0,13.93,26.62,19.507152777777776
2012-09-22,0,14.47,25.64,19.703819444444445
2012-09-23,0,14.97,25.2,19.247708333333332
2012-09-24,0,12.39,19.94,16.549166666666668
2012-09-25,0,9.21,17.4,14.122361111111111
2012-09-26,1.3860000000000001,8.98,13.85,11.087013888888889
2012-09-27,21.879,9.86,11.35,10.460972222222223
2012-09-28,50.579,6,10.67,8.320305555555555
2012-09-29,41.085,5.021,9.82,6.883611111111111
2012-09-30,0.099,4.648,13.51,8.437354166666667
2012-10-01,0,4.818,16.08,10.426597222222222
2012-10-02,2.376,6.887,17.87,11.779673611111111
2012-10-03,0,7.769,21.5,15.266826388888889
2012-10-04,0,11.63,21.64,16.138958333333335
2012-10-05,0,10.81,20.28,15.49201388888889
2012-10-06,0,8.51,19.87,14.339097222222222
2012-10-07,0,10.34,21.81,15.893541666666666
2012-10-08,0,11.53,22.82,16.871666666666666
2012-10-09,0,12.87,24.25,17.834791666666668
2012-10-10,0,11.46,23.03,17.657291666666666
2012-10-11,0,9.39,18.35,15.845
2012-10-12,0,6.582,16.19,11.463875
2012-10-13,0,5.191,14.9,9.289215277777778
2012-10-14,0,4.072,16.15,9.886291666666667
2012-10-15,1.4849999999999999,3.029,12.19,7.981076388888889
2012-10-16,0,2.419,15.04,8.806173611111111
2012-10-17,0,7.558,21.03,14.917868055555555
2012-10-18,0.099,9.32,19.6,14.380208333333334
2012-10-19,5.94,6.54,10.23,7.784118055555555
2012-10-20,15.246,4.206,7.625,5.831625
2012-10-21,0,2.179,10.72,7.019743055555556
2012-10-22,0,6.175,16.15,10.710944444444445
2012-10-23,0,7.832,16.86,11.871333333333334
2012-10-24,4.95,8.74,13.07,11.122430555555555
2012-10-25,40.392,6.913,9.56,8.014215277777778
2012-10-26,36.135,6.063,10.23,7.7656573426573425
2012-10-27,1.683,4.003,13.54,7.895965277777778
2012-10-28,0.099,0.692,9.81,5.368118055555556
2012-10-29,0,0.118,10.22,5.110131944444444
2012-10-30,24.552,2.612,7.381,5.628673611111111
2012-10-31,0,3.189,15.57,10.399583333333334
2012-11-01,2.97,8.02,12.9,10.407291666666666
2012-11-02,11.187,10.02,14.32,11.942361111111111
2012-11-03,16.632,10.22,12.9,11.449375
2012-11-04,29.502000000000002,10.26,12.49,11.383819444444445
2012-11-05,13.365,7.583,13.78,10.061361111111111
2012-11-06,19.503,7.109,9.31,8.609347222222222
2012-11-07,5.643,8.67,15.21,10.269305555555556
2012-11-08,0.29700000000000004,9.52,19.53,12.751041666666667
2012-11-09,11.88,5.725,12.56,8.956291666666667
2012-11-10,0.099,2.884,11.24,6.600791666666667
2012-11-11,5.9399999999999995,-1.716,7.075,2.2333541666666665
2012-11-12,0.099,-1.949,6.71,2.637347222222222
2012-11-13,0,1.568,12.53,6.646305555555555
2012-11-14,0,3.562,10.29,6.435416666666667
2012-11-15,0,3.732,11.3,7.291902777777778
2012-11-16,0,2.518,11.41,6.923861111111111
2012-11-17,23.463,2.267,7.933,5.503770833333333
2012-11-18,5.841,2.105,6.396,4.326965277777778
2012-11-19,0,1.805,9.98,4.975625
2012-11-20,0,1.67,10.36,5.8980138888888884
2012-11-21,0,2.239,11,5.486270833333333
2012-11-22,0,1.535,7.715,4.015048611111111
2012-11-23,0,0.557,12.32,5.387784722222222
2012-11-24,0,3.528,14.25,9.023083333333334
2012-11-25,0,4.919,14.65,8.979041666666667
2012-11-26,7.029,2.714,11.31,6.769166666666667
2012-11-27,0.099,-3.542,5.006,1.1812361111111112
2012-11-28,0.099,-4.013,5.583,0.44454166666666667
2012-11-29,0,-4.924,5.753,0.025534722222222233
2012-11-30,0,-5.263,1.576,-2.699451388888889
2012-12-01,0,-5.874,4.027,-3.0034791666666667
2012-12-02,0,-4.692,5.481,-0.11311111111111112
2012-12-03,0.198,-1.779,9.64,3.304201388888889
2012-12-04,0,0.857,11.68,5.275736111111111
2012-12-05,0,2.646,9.24,6.319791666666667
2012-12-06,0,2.744,10.08,6.650833333333333
2012-12-07,9.405,2.986,6.141,4.459229166666667
2012-12-08,0,0.757,9.24,3.8680694444444446
2012-12-09,0,-2.022,7.278,2.5575277777777776
2012-12-10,0,2.45,12.09,6.630527777777778
2012-12-11,0,0.788,10.76,4.489965277777777
2012-12-12,0,-0.632,7.244,2.1487083333333334
2012-12-13,0,0.213,8.22,4.454152777777778
2012-12-14,0.099,4.818,12.15,8.6225
2012-12-15,0,6.126,10.97,8.480791666666667
2012-12-16,0,6.535,15.06,11.266680555555556
2012-12-17,0,5.523,12.83,9.629645833333333
2012-12-18,0,3.868,12.55,7.442618055555555
2012-12-19,0,5.055,17.46,10.603354166666668
2012-12-20,0,6.335,14.08,11.831486111111111
2012-12-21,0,8.16,16.58,13.088611111111112
2012-12-22,0,8.8,17.69,12.800833333333333
2012-12-23,0,8.57,19.25,13.635416666666666
2012-12-24,0,7.49,17.49,12.87363888888889
2012-12-25,10.791,-0.501,9.04,4.197236111111111
2012-12-26,0.29700000000000004,0.181,8.24,3.6386319444444446
2012-12-27,0,-0.224,12.12,5.720375
2012-12-28,0,1.806,13.03,6.678340277777778
2012-12-29,0,2.714,13.37,8.484361111111111
2012-12-30,0,-1.406,8.36,2.663284722222222
2012-12-31,0,-2.301,8.81,3.6575208333333333
2013-01-01,0,-1.039,9.18,3.8829375
2013-01-02,0,-1.31,6.736,1.0242569444444445
2013-01-03,0,-2.967,4.904,0.41854166666666665
2013-01-04,0,-1.745,8.59,2.95975
2013-01-05,0,2.988,14.09,7.5838125
2013-01-06,0,5.36,15.82,9.47826388888889
2013-01-07,0,5.768,17.33,9.891111111111112
2013-01-08,0,4.139,15.24,8.854826388888888
2013-01-09,0,4.105,15.61,9.61170138888889
2013-01-10,0,1.742,11.01,5.961375
2013-01-11,0,0.42,8.93,3.851451388888889
2013-01-12,0.099,-0.395,7.372,3.340597222222222
2013-01-13,0.792,-2.192,6.141,1.908951388888889
2013-01-14,0,-3.606,5.786,0.9704027777777778
2013-01-15,0,-0.843,9.51,5.038131944444444
2013-01-16,9.9,1.221,9.48,5.301798611111111
2013-01-17,11.781,2.07,11.54,6.6431875
2013-01-18,7.227,4.838,7.685,6.287881944444444
2013-01-19,38.709,-1.893,5.346,1.0569652777777778
2013-01-20,21.78,-4.053,5.38,0.08236111111111112
2013-01-21,11.780999999999999,-2.83,5.549,2.6076041666666665
2013-01-22,0,-3.683,1.629,-0.9635833333333333
2013-01-23,5.346,-5.241,1.9,-2.1658194444444443
2013-01-24,17.226,0.475,7.55,3.331263888888889
2013-01-25,1.683,0.617,8.15,4.9394583333333335
2013-01-26,0,4.173,12.66,9.757444444444445
2013-01-27,1.782,4.614,12.56,9.887708333333334
2013-01-28,0,3.8,12.18,8.442395833333334
2013-01-29,0,6.31,16.68,12.187625
2013-01-30,0,9.59,18.71,13.307430555555555
2013-01-31,0,7.796,16.9,12.026277777777779
2013-02-01,10.296,8.63,19.12,13.824027777777777
2013-02-02,81.081,-2.39,11.81,4.0760555555555555
2013-02-03,0,-4.42,6.329,-0.11701388888888888
2013-02-04,0,-4.42,9,2.4442291666666667
2013-02-05,0,1.535,13.36,7.892152777777778
2013-02-06,20.493,-2.356,10.37,4.597493055555556
2013-02-07,0,-4.386,5.684,0.10770833333333335
2013-02-08,0,-3.064,5.243,0.8596944444444444
2013-02-09,0,-4.556,4.158,-0.20466666666666666
2013-02-10,0,-1.745,9.95,4.638506944444444
2013-02-11,0.396,-4.358,1.798,-2.2017430555555557
2013-02-12,0.495,-5.677,4.192,-1.2780069444444444
2013-02-13,0,-2.22,10.32,4.231465277777778
2013-02-14,0,1.602,10.49,5.559840277777778
2013-02-15,0,1.975,11.61,6.574486111111111
2013-02-16,0,1.432,11,6.483513888888889
2013-02-17,6.435,0.381,12.08,5.828277777777778
2013-02-18,0.792,3.257,9.61,5.930006944444444
2013-02-19,2.3760000000000003,1.696,5.187,2.9043680555555556
2013-02-20,1.287,0.242,3.868,1.8521805555555555
2013-02-21,1.485,-0.905,9.58,4.684020833333333
2013-02-22,29.007,-0.911,4.275,2.3727291666666668
2013-02-23,4.059,-1.96,2.166,-0.24124305555555556
2013-02-24,0.099,-4.76,5.778,0.3492222222222222
2013-02-25,0,-6.35,3.245,-2.8847152777777776
2013-02-26,0,-7.64,2.497,-3.326020833333333
2013-02-27,0,-5.332,2.394,-1.7528819444444443
2013-02-28,0.099,-4.875,0.984,-2.6511875
2013-03-01,6.4350000000000005,-2.627,3.819,0.30174305555555553
2013-03-02,2.7720000000000002,-2.695,4.558,1.358638888888889
2013-03-03,0.099,0.17,6.151,3.178923611111111
2013-03-04,11.781,2.938,7.007,4.721694444444444
2013-03-05,14.949,2.468,5.922,3.8810416666666665
2013-03-06,23.661,3.019,6.498,4.841298611111111
2013-03-07,29.997,4.904,7.982,6.603375
2013-03-08,0,4.396,10.55,6.652701388888889
2013-03-09,7.029,2.137,7.042,4.329243055555556
2013-03-10,2.079,-0.034,3.855,1.5944375
2013-03-11,4.455,-0.136,4.429,1.3614861111111112
2013-03-12,9.999,1.357,5.854,3.2067847222222223
2013-03-13,4.257,-3.307,4.463,-1.1468194444444444
2013-03-14,0,-3.374,4.693,0.5404722222222222
2013-03-15,0,-2.831,6.863,1.6575555555555557
2013-03-16,3.861,3.208,9.71,7.5146597222222224
2013-03-17,4.95,4.87,10.05,6.963979166666666
2013-03-18,1.98,4.372,14.03,8.686194444444444
2013-03-19,25.641,3.552,6.538,4.956
2013-03-20,1.089,1.696,8.02,5.343194444444444
2013-03-21,0,1.161,15.73,8.485173611111112
2013-03-22,0.396,3.75,12.29,8.023444444444445
2013-03-23,0.5940000000000001,-0.237,6.77,2.303541666666667
2013-03-24,31.68,-1.485,3.988,1.4716944444444444
2013-03-25,0,1.934,9.71,6.328784722222222
2013-03-26,0,5.587,13.74,9.144597222222222
2013-03-27,0.29700000000000004,4.104,10.73,6.061069444444445
2013-03-28,0.099,4.339,12.75,7.794979166666667
2013-03-29,1.881,5.88,13.09,10.083479166666667
2013-03-30,15.741,6.364,15.08,10.1131875
2013-03-31,19.305,4.47,10.56,7.631458333333334
2013-04-01,15.444,1.764,7.067,3.9684791666666666
2013-04-02,1.3860000000000001,-0.17,10.39,4.334041666666667
2013-04-03,4.158,1.649,11.41,4.9781875
2013-04-04,0.29700000000000004,0.271,6.43,3.0835416666666666
2013-04-05,8.712,0.17,6.105,2.1164375
2013-04-06,0,-1.379,7.033,1.4924444444444445
2013-04-07,0,-1.682,10.29,4.069361111111111
2013-04-08,0,3.223,11.9,9.085791666666667
2013-04-09,0,7.109,15.25,11.274576388888889
2013-04-10,0,5.428,15.59,10.386972222222223
2013-04-11,0,10.63,17.29,13.644027777777778
2013-04-12,0,6.231,15.25,10.864076388888888
2013-04-13,0,5.428,17.25,11.757583333333333
2013-04-14,0,10.74,20.47,15.43548611111111
2013-04-15,0,12.22,20.88,15.772430555555555
2013-04-16,0,10.91,21.76,15.87375
2013-04-17,0,11.25,20.24,15.641944444444444
2013-04-18,0,11.01,21.73,16.063333333333333
2013-04-19,0,9.55,20.14,14.72895104895105
2013-04-20,0.198,4.267,9.46,6.306472222222222
2013-04-21,0,4.411,12.63,8.444298611111112
2013-04-22,1.98,4.742,10.9,6.740256944444445
2013-04-23,0.099,1.296,5.765,3.972534722222222
2013-04-24,0,-0.36,8.63,3.7839444444444443
2013-04-25,0,3.127,10.56,6.125243055555556
2013-04-26,0,3.528,12.63,7.705875
2013-04-27,0,2.477,13.67,9.518097222222222
2013-04-28,3.564,-2.871,4.885,0.9195138888888889
2013-04-29,0,-3.206,3.242,-0.9975486111111111
2013-04-30,12.177,-2.131,4.94,0.7022708333333333
2013-05-01,3.366,-1.745,10.12,4.1314375
2013-05-02,0,1.734,10.46,6.257256944444444
2013-05-03,5.247,4.166,9.81,5.9594375
2013-05-04,0,2.612,10.86,6.270965277777778
2013-05-05,0,4.207,14.34,8.978048611111111
2013-05-06,0.396,6.339,16.85,11.582826388888888
2013-05-07,0,8.36,19.32,14.478263888888888
2013-05-08,0,12.93,23.73,18.014583333333334
2013-05-09,0,14.02,22.07,18.281617647058823
2013-05-10,0,14.29,19.7,16.904444444444444
2013-05-11,0,9.21,18.18,13.64861111111111
2013-05-12,0,8.81,18.11,12.675277777777778
2013-05-13,0,9.49,19.26,13.523472222222223
2013-05-14,0,9.1,18.14,13.0475
2013-05-15,1.782,3.257,13.27,8.896166666666666
2013-05-16,3.069,0.95,9,4.978291666666666
2013-05-17,11.187,0.749,5.854,2.9642708333333334
2013-05-18,0.198,0.174,4.097,2.0746319444444445
2013-05-19,0.6930000000000001,0.516,8.93,3.798923611111111
2013-05-20,1.485,-0.027,9.64,4.328555555555556
2013-05-21,2.5740000000000003,0.102,3.962,2.1081180555555554
2013-05-22,0.099,2.341,12.7,7.8751388888888885
2013-05-23,0,5.225,17.22,11.247006944444445
2013-05-24,0,7.083,18.21,12.405368055555556
2013-05-25,0,7.086,18.31,12.529784722222223
2013-05-26,0,4.682,17.22,11.287576388888889
2013-05-27,0,3.155,12.87,8.198493055555556
2013-05-28,0,3.698,14.11,9.147416666666667
2013-05-29,0,3.359,15.46,9.961159722222222
2013-05-30,0,5.123,14.72,10.142416666666668
2013-05-31,0,2.817,16.85,9.903152777777779
2013-06-01,0,3.732,16.31,10.733416666666667
2013-06-02,0,6.446,18,12.309479166666666
2013-06-03,0,6.886,18.04,12.158583333333333
2013-06-04,0,8.71,20.2,14.31861111111111
2013-06-05,0,9.07,18.41,14.061319444444445
2013-06-06,0,6.981,17.74,12.222347222222222
2013-06-07,0,4.614,15.74,9.86776388888889
2013-06-08,0,3.792,13.91,8.892861111111111
2013-06-09,0,2.952,14.21,8.357972222222223
2013-06-10,0,4.309,17.97,11.18775
2013-06-11,0,7.624,21.05,14.848527777777777
2013-06-12,0,11.25,23.22,16.916527777777777
2013-06-13,0,12.83,24.04,18.31173611111111
2013-06-14,0,13.78,26.17,19.38
2013-06-15,0,14.66,26.88,20.54340277777778
2013-06-16,0,16.26,27.36,21.38340277777778
2013-06-17,0,11.68,22.93,17.862430555555555
2013-06-18,0,4.411,13.58,9.534472222222222
2013-06-19,0,3.698,16.31,10.232138888888889
2013-06-20,0,6.243,19.43,12.130895833333334
2013-06-21,0,8.54,19.26,13.892152777777778
2013-06-22,0,8.58,19.77,13.922847222222222
2013-06-23,0,9.73,21.64,15.664513888888889
2013-06-24,0,12.03,21.33,16.87986111111111
2013-06-25,0,10.77,20.21,15.708541666666667
2013-06-26,0,11.01,20.35,15.658541666666666
2013-06-27,0,9.52,20.62,15.698888888888888
2013-06-28,0,10.64,20.11,15.14826388888889
2013-06-29,0,11.32,21.5,16.285833333333333
2013-06-30,0,13.1,23.57,18.22715277777778
2013-07-01,0.099,12.16,23.33,17.44472222222222
2013-07-02,3.069,11.75,20.76,15.649722222222222
2013-07-03,0,11.42,23.26,17.930972222222223
2013-07-04,0,14.09,24.21,19.148958333333333
2013-07-05,0,13.72,22.59,18.355594405594406
2013-07-06,0,12.06,23.06,17.822916666666668
2013-07-07,0,11.83,23.91,18.133958333333332
2013-07-08,0,13.24,23.4,18.566180555555555
2013-07-09,0,15.14,25.47,20.31763888888889
2013-07-10,0,14.32,26.38,20.481458333333332
2013-07-11,0,14.73,25.84,20.431319444444444
2013-07-12,1.683,12.8,24.28,18.003611111111113
2013-07-13,0,12.23,23.3,17.399444444444445
2013-07-14,0,11.26,23.23,17.064722222222223
2013-07-15,0,11.82,22.93,17.497569444444444
2013-07-16,0,10.91,24.01,17.462222222222223
2013-07-17,0,13,24.76,18.401736111111113
2013-07-18,0,12.87,23.23,18.15326388888889
2013-07-19,0,14.83,24.42,19.249166666666667
2013-07-20,0,12.94,22.15,17.888402777777777
2013-07-21,0,11.69,23.2,17.039791666666666
2013-07-22,0,12.16,23.64,17.706805555555555
2013-07-23,0,13.01,24.01,18.27236111111111
2013-07-24,0,13.71,25.47,19.37701388888889
2013-07-25,0,15.48,26.96,20.955972222222222
2013-07-26,0,14.7,28.11,21.455902777777776
2013-07-27,0,14.49,23.47,18.779722222222222
2013-07-28,0,14.9,21.81,18.54548611111111
2013-07-29,0,9.76,24.89,17.737152777777776
2013-07-30,0,13.24,25.06,19.02875
2013-07-31,0,15.54,27.13,21.104791666666667
2013-08-01,0,17.31,30.01,23.620069444444443
2013-08-02,1.089,16.19,30.18,23.53861111111111
2013-08-03,0,19.14,28.96,23.544930555555556
2013-08-04,0,18.16,29.3,23.378958333333333
2013-08-05,0,17.51,29.23,23.257152777777776
2013-08-06,0,16.7,28.21,22.510694444444443
2013-08-07,0,16.8,25.84,21.563402777777778
2013-08-08,0,13.08,23.67,18.117083333333333
2013-08-09,0,10.31,24.04,16.90423611111111
2013-08-10,0,14.26,25.4,19.132986111111112
2013-08-11,0,15.51,25.77,20.496111111111112
2013-08-12,0,15.31,26.69,21.53701388888889
2013-08-13,0,14.6,28.01,22.60590277777778
2013-08-14,0,12.41,23.23,18.267430555555556
2013-08-15,0,13.59,24.28,18.799791666666668
2013-08-16,0,13.38,25.3,18.913611111111113
2013-08-17,0,13.35,24.45,17.748819444444443
2013-08-18,0,13.01,24.45,18.867013888888888
2013-08-19,0,15.65,26.55,20.803402777777777
2013-08-20,0,16.19,28.25,21.515694444444446
2013-08-21,0,16.26,26.28,21.42125
2013-08-22,0,17.07,27.6,22.292569444444446
2013-08-23,0,16.8,27.33,21.953333333333333
2013-08-24,0,16.12,26.66,21.17013888888889
2013-08-25,0,14.9,26.55,20.33486111111111
2013-08-26,0,11.82,22.52,17.094583333333333
2013-08-27,0,10.75,21.43,15.342638888888889
2013-08-28,0,11.15,19.26,14.78736111111111
2013-08-29,0.99,9.83,20.89,13.357569444444444
2013-08-30,0,8.03,16.29,11.720972222222223
2013-08-31,0.099,7.459,19.54,12.169979166666666
2013-09-01,0,8.11,18.49,12.331458333333334
2013-09-02,0,7.43,19.64,13.248125
2013-09-03,0,9.22,20.01,14.124652777777778
2013-09-04,0,8.47,19.94,13.955555555555556
2013-09-05,0,8.71,20.79,13.941597222222223
2013-09-06,0,6.65,21.26,14.754645833333333
2013-09-07,17.226,9.31,15.34,12.278055555555556
2013-09-08,0,8.1,18.65,12.7475
2013-09-09,1.98,8.17,18.52,12.617222222222223
2013-09-10,0,8.95,19.06,13.292152777777778
2013-09-11,0,10.37,20.04,14.498680555555556
2013-09-12,0,10.03,21.6,15.187013888888888
2013-09-13,0,10.57,19.84,14.229236111111112
2013-09-14,0,10.2,19.03,13.9
2013-09-15,0,9.63,20.72,15.179722222222223
2013-09-16,0,11.28,21.5,15.981597222222222
2013-09-17,0,11.32,23.06,15.926875
2013-09-18,9.9,10,19.77,13.621875
2013-09-19,0.099,10.81,20.99,14.666041666666667
2013-09-20,0,10.3,19.33,14.002430555555556
2013-09-21,0,10,19.74,14.380555555555555
2013-09-22,0,10.3,19.87,14.457569444444445
2013-09-23,0,10.24,20.08,14.589583333333334
2013-09-24,0,11.48,20.93,15.795833333333333
2013-09-25,0,12.29,21.33,16.58513888888889
2013-09-26,0,12.3,23.5,17.384652777777777
2013-09-27,0,12.02,23.03,16.41923611111111
2013-09-28,13.563,9.72,13.75,11.304722222222223
2013-09-29,0.495,9.04,16.59,12.237916666666667
2013-09-30,0,12.63,21.16,16.377291666666668
2013-10-01,0,12.46,23.37,18.135
2013-10-02,0.099,12.26,23.91,18.073541666666667
2013-10-03,0.396,11.99,20.18,15.753846153846155
2013-10-04,0,11.62,19.84,15.13701388888889
2013-10-05,0,9.12,19.43,13.902152777777777
2013-10-06,0,7.829,17.37,11.529333333333334
2013-10-07,0.198,6.88,14.49,11.148458333333334
2013-10-08,0,8.34,16.43,11.40625
2013-10-09,0,6.921,17.3,11.486069444444444
2013-10-10,0,7.592,17.33,11.875152777777778
2013-10-11,0,7.023,18.82,12.516263888888888
2013-10-12,0,5.225,18.04,10.70145138888889
2013-10-13,0,6.446,19.47,13.067840277777778
2013-10-14,0,6.684,18.08,11.494430555555555
2013-10-15,0,8.03,20.55,13.900833333333333
2013-10-16,0,10.64,23.3,16.785416666666666
2013-10-17,0,11.86,22.62,16.395972222222223
2013-10-18,0,13.24,23.77,17.429166666666667
2013-10-19,0,10.84,19.95,14.354791666666667
2013-10-20,0,10.16,18.52,13.194236111111111
2013-10-21,0,9.22,18.01,13.313125
2013-10-22,6.831,9.29,16.29,11.538055555555555
2013-10-23,7.029,8.47,13.88,11.186875
2013-10-24,0,9.15,19.13,13.359375
2013-10-25,0,9.52,20.42,14.20486111111111
2013-10-26,0,8.97,15,11.4375
2013-10-27,0,9.35,20.04,14.72125
2013-10-28,0,11.35,23.16,16.329652777777778
2013-10-29,0,5.122,15.94,11.937131944444445
2013-10-30,0,0.485,10.97,5.153798611111111
2013-10-31,0,-0.595,11.34,4.248618055555555
2013-11-01,1.188,0.489,13.23,6.9639375
2013-11-02,0,5.293,18.42,11.498041666666667
2013-11-03,0,8.91,18.72,14.032013888888889
2013-11-04,0,12.83,17.09,14.227222222222222
2013-11-05,0,9.55,18.86,14.614583333333334
2013-11-06,0,9.28,19.98,13.82451388888889
2013-11-07,0,8.81,20.08,14.415833333333333
2013-11-08,0,6.31,17.94,11.93429861111111
2013-11-09,0,3.121,12.93,7.351854166666667
2013-11-10,0,3.258,14.19,8.745861111111111
2013-11-11,0,6.308,19.09,11.920388888888889
2013-11-12,0,4.546,14.96,9.179763888888889
2013-11-13,8.613,4.885,12.02,7.205402777777778
2013-11-14,1.386,2.884,9.38,5.268881944444445
2013-11-15,0,-3.55,9.81,3.916611111111111
2013-11-16,0.99,-6.452,3.155,-2.184298611111111
2013-11-17,0.99,-4.558,4.599,-0.40045833333333336
2013-11-18,0.6930000000000001,-2.636,7.177,1.7032847222222223
2013-11-19,0,0.044,10.23,4.109125
2013-11-20,0,-3.17,6.913,1.2274685314685314
2013-11-21,0,-3.646,10.19,5.108548611111111
2013-11-22,0,0.611,9.68,6.310638888888889
2013-11-23,0.099,-3.07,7.611,1.1041944444444445
2013-11-24,0,-3.381,8.62,1.8319652777777777
2013-11-25,0,-4.081,7.474,0.6877222222222222
2013-11-26,0,-3.741,6.525,0.5359375
2013-11-27,0.891,-2.962,4.701,-0.008041666666666673
2013-11-28,5.742,-3.414,3.188,-0.70500694444444445
2013-11-29,3.6630000000000003,-3.816,5.717,-0.09961111111111114
2013-11-30,1.3860000000000001,-4.829,9,2.2783402777777777
2013-12-01,0,-4.387,5.585,-0.18105555555555555
2013-12-02,0,-4.014,5.379,-0.06172222222222224
2013-12-03,0,-2.356,6.185,1.4690069444444445
2013-12-04,0,0.95,8.39,3.7625277777777777
2013-12-05,0,-0.363,7.847,3.8461319444444446
2013-12-06,0,0.996,9.31,4.3579791666666665
2013-12-07,0,0.183,12.29,4.678694444444444
2013-12-08,0,-0.543,8.17,3.2737291666666666
2013-12-09,0,-2.526,7.338,2.221090277777778
2013-12-10,0,2.002,9.69,6.324013888888889
2013-12-11,0,1.798,12.15,7.146701388888889
2013-12-12,0,0.721,10.97,4.716916666666667
2013-12-13,0,1.628,11.31,5.850256944444444
2013-12-14,0,0.339,8.39,4.136743055555556
2013-12-15,0,0.042,7.719,3.9386875
2013-12-16,0,2.273,9,5.702618055555556
2013-12-17,0,0.136,9.71,3.8164375
2013-12-18,0,1.595,10.02,5.0310347222222225
2013-12-19,10.692,-1.214,11.61,5.0715763888888885
2013-12-20,0,-3.107,5.462,0.4987986111111111
2013-12-21,0,-1.92,6.634,1.8567638888888889
2013-12-22,0,-0.869,8.4,2.652548611111111
2013-12-23,0,-0.466,10.32,4.917131944444445
2013-12-24,0.29700000000000004,3.691,10.05,6.495388888888889
2013-12-25,61.677,-39.73,4.535,-8.952270833333333
2013-12-26,2.475,-2.877,9.28,3.4081180555555557
2013-12-27,0,2.307,11.21,5.987729166666667
2013-12-28,1.188,-0.801,10.81,5.283354166666666
2013-12-29,0,-3.576,5.277,-0.020076388888888894
2013-12-30,0,-2.931,7.278,2.1409444444444445
2013-12-31,0,2.515,11.61,7.128847222222222
2014-01-01,0,2.782,11.34,6.9274861111111115
2014-01-02,2.079,5.203,11.17,8.271652777777778
2014-01-03,0,6.54,16.14,10.948506944444444
2014-01-04,7.029,2.474,10.97,6.490881944444444
2014-01-05,2.871,4.411,12.7,7.5131805555555555
